#-----------------------------------------------------------------------------------------------------------------
# Name: Keyword Definition File
# Purpose:
#    - NetStorm core and scenario GUI - Take default value of the keyword
#    - Scenario GUI - To avoid saving of default keywords in the scenario file.
#    - Add check in GUI/netstorm to detect duplicate keyword if it is scalar or vector
#    - Instead netstorm will sort in memory/temp file before parsing.
#    - To validate keyword is valid or not
#    - To get list of all Scenario GUI keywords. 
#         Based on this file Scenario GUI shows all keywords which are marked inGUI=No
#         in this file in ""Run Time Settings - Service Options tab - Other Keywords"
#
# Format:
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|InScenarioProfile|Future2|Future3|Format|Comments
#
# Assumptions:
#
#   Keyword is keyword name e.g. G_KA_PCT
#
#   Order is order in which keyword should appear in scenario file so that nestorm can parse it correctly.
#       1.  These are the sorting order which is used to sort the scenario in this order.
#       2.  If Order of keyword does'nt matter then it is 99999 (Will be added at the end of scenario file)
#       3.  If any newer keyword(order of keyword matters) insert then it has Order lesser than 99999
#
#   Type is Scalar or Vector
#             
#   GroupBased ==>
#       1. Possible values are Yes/No.
#       2. If keyword is group based then keywords second argument must be Group Name or ALL
#
#   RunTimeChangable ==>
#       1. Possible values are Yes/No.
#       2. If Yes then Keyword Values can be changed at run time else not.
#
#   InGUI ==>
#       1. Possible values are Yes/No
#       2. If Yes GUI will use this Keyword.
#
#   KeyFields ==>
#       1. Comma seperated list of key field IDs which is used to check and/or remove duplicates keywords
#       2. Field Id start from the first value of keyword which is 0.
#       3. KeyFields are valid only for vector keywords.
#       4. For group based scalar keywords, group name is a implicit key"
#       5. For group based vector keywords, KeyFields should also have group name field which is 0"
#       e.g.
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING ALL 2 1 0 1 90000
#       G_SESSION_PACING G1 2 1 0 1 60000
#
#       In this keyword, Field s 0 is a implicit key field"
#       then only first field will be checked for duplicacy.
#       After sorting it should be as follows and second will reported as duplicate keyword:
#       G_SESSION_PACING ALL 2 1 0 1 60000
#       G_SESSION_PACING G1 2 1 0 1 60000 
#
#---------------------------------------------------------------------------------------------------
#
##Global Setting
#
#Scenario Type
WHITELIST_HEADER|99999|Scalar|No|No|Yes|-|0 User-Agent Cavisson/{ipaddr}|Yes|NA|NA|WHITELIST_HEADER <Mode> <Header_Name> <Header Value>|Used to send load generator IP in header
#
G_AVG_SSL_REUSE|9100|Scalar|Yes|Yes|Yes|-|ALL 100|Yes|NA|NA|TBD|TBD
G_SSL_SETTINGS|2000|Scalar|Yes|Yes|Yes|-|ALL 1|Yes|NA|NA|TBD|For SNI Mode in ssl
G_CIPHER_LIST|9100|Scalar|Yes|No|Yes|-|ALL ''''|Yes|NA|NA|TBD|TBD
G_INLINE_MIN_CON_REUSE_DELAY|9100|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|TBD|TBD
G_SSL_CLEAN_CLOSE_ONLY|9500|Scalar|Yes|Yes|Yes|-|ALL 0|Yes|NA|NA|TBD|TBD
G_SSL_CERT_FILE_PATH|9300|Scalar|Yes|No|Yes|-|ALL - |Yes|NA|NA|TBD|Group Based SSL Certificate file path
G_SSL_KEY_FILE_PATH|9400|Scalar|Yes|No|Yes|-|ALL - |Yes|NA|NA|TBD|Group Based SSL Certificate file path
G_TLS_VERSION|9500|Scalar|Yes|No|Yes|-|ALL ssl2_3|Yes|NA|NA|TBD|Group Based SSL Version
G_SSL_RENEGOTIATION|9500|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|Group Based SSL Renegotiation
G_ENABLE_POST_HANDSHAKE_AUTH|9500|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|Group Based SSL post handshake auth
#
#General
G_USER_CLEANUP_MSECS|3200|Scalar|Yes|Yes|Yes|-|ALL 0|Yes|NA|NA|TBD|TBD
G_ERR_CODE_OK|5500|Scalar|Yes|Yes|Yes|-|ALL 1|Yes|NA|NA|TBD|TBD
#
#Log
G_LOGGING|5800|Scalar|Yes|No|Yes|-|ALL 1 0|Yes|NA|NA|TBD|TBD
G_TRACING|5900|Scalar|Yes|Yes|Yes|-|ALL 0 0 0 0 0 0|Yes|NA|NA|TBD|This is for Page dump. First field is group name. second is tracing level. Third is destination. Fourth is trace-on-failure. Fifth is Max-log-size.Sixth is Inline URL. Seventh is trace limit mode.
G_REPORTING|6000|Scalar|Yes|No|Yes|-|ALL 2 1|Yes|NA|NA|TBD|TBD|This is for reporting. First field is group name. Second is report level. Third field is percentage of ddr record log limit.
NVM_SCRATCH_BUF_SIZE|99999|Scalar|Yes|No|No|-|10240|Yes|NA|NA|TBD|This is for scratch buffer size forNVM
G_TRACING_LIMIT|99999|Scalar|Yes|No|No|-|ALL 1024 10240|Yes|NA|NA|TBD|This is for defining trace limit. First is max trace parameter entries. Second max trace parameter value length.
LOG_INLINE_BLOCK_TIME|6000|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD|For inline block time.
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|InScenarioProfile|Future2|Future3|Format|Comments
DB_ANALYZE_INTERVAL|99999|Scalar|No|No|No|-|3600 10|Yes|NA|NA|TBD|TBD
#
#Service Options
G_MODULEMASK|0|Scalar|Yes|Yes|Yes|-|ALL 0|Yes|NA|NA|TBD|TBD
G_DEBUG|0|Scalar|Yes|Yes|Yes|-|ALL 0|Yes|NA|NA|TBD|TBD
#
LIB_MODULEMASK|0|Scalar|No|Yes|Yes|-|0|Yes|NA|NA|TBD|TBD
LIB_DEBUG|0|Scalar|No|Yes|Yes|-|0|Yes|NA|NA|TBD|TBD
##Edit Schedule
#
G_RAMP_DOWN_METHOD|3301|Scalar|Yes|No|Yes|-|ALL 0 0|Yes|NA|NA|TBD|TBD
#
#For goal based sceanrios only
SLA|3900|Vector|No|No|Yes|0,1,2,3,4|-|Yes|NA|NA|TBD|TBD
#
NS_SEND_MAIL|9999|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
#
#METRIC|4000|Vector|No|No|No|-|-|NA|NA|NA|TBD|TBD
GUESS|4100|Scalar|No|No|Yes|-|RATE 60 L 10|Yes|NA|NA|TBD|TBD
STABILIZE|4200|Scalar|No|No|Yes|-|3 5 120 10 0|Yes|NA|NA|TBD|TBD
#
##Edit Server
#
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|Future1|Future2|Future3|Format|Comments
VUSER_THREAD_POOL|2000|Scalar|No|No|No|0|100 10 1000 256|Yes|NA|NA|TBD|Thread pool for script
# Script execution mode
G_SCRIPT_MODE|2001|Scalar|Yes|No|Yes|-|ALL 1 16 0|Yes|NA|NA|TBD|Script execution mode
#For multiple runlogic for c and Java type script
G_SCRIPT_RUNLOGIC|99999|Scalar|Yes|No|Yes|0,1|ALL default|Yes|NA|NA|TBD|It is a runlogic name that will be used to execute the script.
#Server and Group related
ADD_RECORDED_HOST|1800|Vector|No|No|No|0,1|-|Yes|NA|NA|TBD|TBD
DEFAULT_SERVER_LOCATION|1900|Scalar|No|No|Yes|-|SanFrancisco|Yes|NA|NA|TBD|TBD
G_SERVER_HOST|2000|Vector|Yes|No|Yes|-|-|Yes|NA|NA|G_SERVER_HOST <grp_name> <Recorded Host> <Actual Host> <Location>|TBD
G_STATIC_HOST|1999|Vector|Yes|No|Yes|-|ALL localhost 127.0.0.1|Yes|NA|NA|G_STATIC_HOST <grp_name> <Host_name> <ip>|TBD
HOST_TLS_VERSION|2001|Vector|No|No|Yes|-|-|Yes|NA|NA|TBD|TBD
MAX_DYNAMIC_HOST|99999|Scalar|No|No|Yes|-|100|Yes|NA|NA|TBD|Maximum number of dynamic hosts, default value is 100
SGRP|2100|Vector|No|No|Yes|0|-|No|NA|NA|TBD|TBD
SCHEDULE|2200|Vector|No|No|Yes|-|-|No|NA|NA|TBD|TBD

#NetHavoc Keyword 
NH_SCENARIO|2300|Vector|No|No|Yes|-|-|NA|NA|NA|NS_SCENARIO <phase> <delay> <flag>|Nethavoc scenario in netstorm test 
#
#SG|2100|Vector|No|No|Yes|0|-|NA|NA|NA|TBD|TBD
#
LIB_EXIT|2100|Scalar|No|No|Yes|0|100|No|NA|NA|TBD|TBD
#User Profile related
#
#ENABLE_SCREEN_SIZE_SIM <mode> <screen_width> <screen_height>
#Must be parsed before user profile related keyword
RBU_SCREEN_SIZE_SIM|100|Scalar|No|No|Yes|-|0|Yes|NA|NA|RBU_SCREEN_SIZE_SIM <mode>|Enable screen size simulation for RBU users
G_RBU_SCREEN_SIZE_SIM|100|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_RBU_SCREEN_SIZE_SIM <grp_name> <mode>|Enable screen size simulation for RBU users
#
LOCATION|200|Vector|No|No|Yes|0|-|Yes|NA|NA|TBD|TBD
ULOCATION|300|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
UPLOCATION|400|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
UACCESS|500|Vector|No|No|Yes|0|-|Yes|NA|NA|TBD|TBD
UPACCESS|600|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
UBROWSER|700|Vector|No|No|Yes|0|-|Yes|NA|NA|TBD|TBD
UPBROWSER|800|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
#UMACHINE|900|Vector|No|No|No|0|-|Yes|NA|NA|TBD|TBD
#UPMACHINE|1000|Vector|No|No|No|0,1|-|Yes|NA|NA|TBD|TBD
UPAL|1300|Vector|No|No|Yes|0,1,2|-|Yes|NA|NA|TBD|TBD
#UFREQ|1400|Vector|No|No|No|0|-|Yes|NA|NA|TBD|TBD
#UPFREQ|1500|Vector|No|No|No|0,1|-|Yes|NA|NA|TBD|TBD
SIGNATURE|1600|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
UPSCREEN_SIZE|1301|Vector|No|No|Yes|0,1|-|Yes|NA|NA|TBD|TBD
#
#URL_HASH
DYNAMIC_URL_HASH_TABLE_OPTION|1700|Scalar|No|No|No|-|1 256 5 5000|Yes|NA|NA|TBD|1. Dynamic URL Hash Table Creation Mode, 2. Size of dynamic url table used for storing static urls from auto-fetch & auto-redirect 3. Threshold to log a warning event when time taken (in ms) to search for a dynamic url exceeds this number 4. Threshold to log a warning event when total urls in dynamic hash table exceed this number 

STATIC_URL_HASH_TABLE_OPTION|1701|Scalar|No|No|No|-|2 5000 5 0|Yes|NA|NA|TBD|1. Static URL Hash Table Creation Mode, 2. Size of static url table used for storing static urls from auto-fetch & auto-redirect 3. Threshold to log a warning event when time taken (in ms) to search for a static url exceeds this threashold 4. To treat parametrized url as dynamic url

#
G_DEBUG_MASK|10000|Scalar|Yes|No|No|-|-|Yes|NA|NA|TBD|Default value should be -
G_ENABLE_REFERER|10100|Scalar|Yes|Yes|Yes|-|ALL 1 0|Yes|NA|NA|TBD|This keyword is to enable referer and not to change referer on redirection(i.e. browser based behavior)
EXCLUDE_FAILED_AGGREGATES|10200|Scalar|No|No|Yes|-|0 0|Yes|NA|NA|TBD|First arg is used to exclude response time of failed urls from page, tx and session, while second arg is used to exclude url, page and tx form hits, response time, drill down, page dump and tracing 
#Commenting below Keyword as it is not used.(Used only in RMI Mode) 
#G_URL_IDLE_SECS|10400|Scalar|Yes|Yes|No|-|ALL 1|Yes|NA|NA|TBD|TBD
#
#Event Logging Releated Keywords
EVENT_LOG|11000|Scalar|No|No|Yes|-|Information 1|Yes|NA|NA|TBD|<Possible values are NONE,DEBUG,INFORMATION,WARNING,MINOR,MAJOR,CRITICAL>
ENABLE_LOG_MGR|110010|Scalar|No|No|Yes|-|1 0|Yes|NA|NA|TBD|TBD
EVENT_DEFINITION_FILE|110015|Vector|No|No|Yes|-|netstorm_events.dat|Yes|NA|NA|TBD|TBD
##
#Alert Profile
#ALERT_PROFILE|110050|Scalar|No|No|Yes|-|-|NA|NA|NA|TBD|Configuration file for all type of Alerts.
#
# Not in GUI but can used indirectly via monitor profiles. InGUI should be marked as No so that we can show in Otherkeywords||||||||||||
#
#LPS_SERVER keyword must be befor CUSTOM_MONITOR
LPS_SERVER|99998|Scalar|No|No|Yes|-|NA NA 1|Yes|NA|NA|TBD|LPS Server for run the LPS
MONITOR_PROFILE|99999|Vector|No|No|Yes|-|-|Yes|NA|NA|TBD|Configuration file for all type of monitors.
SERVER_PERF_STATS|99999|Vector|No|No|No|0,1|-|Yes|NA|NA|TBD|TBD
CUSTOM_MONITOR|99999|Vector|No|No|No|1,2|-|Yes|NA|NA|TBD|TBD
SPECIAL_MONITOR|99999|Vector|No|No|No|1,2|-|Yes|NA|NA|TBD|TBD
LOG_MONITOR|99999|Vector|No|No|No|1,2|-|Yes|NA|NA|TBD|TBD
DYNAMIC_VECTOR_MONITOR|99999|Vector|No|No|No|1,2|-|Yes|NA|NA|TBD|TBD
SERVER_SIGNATURE|99999|Vector|No|No|No|1|-|Yes|NA|NA|TBD|TBD
USER_MONITOR|99999|Vector|No|No|No|0|-|Yes|NA|NA|TBD|TBD
CHECK_MONITOR|99999|Vector|No|No|No|1|-|Yes|NA|NA|TBD|TBD
MONITOR|99999|Vector|No|No|No|0,1|-|Yes|NA|NA|TBD|TBD
STANDARD_MONITOR|99999|Vector|No|No|No|1,2|-|Yes|NA|NA|TBD|TBD
CONTINUE_ON_MONITOR_ERROR|99999|Scalar|No|No|No|-|1 1 1|Yes|NA|NA|TBD|Continue on monitor/check monitor failures in <monitor> <dyn_vector_monitor> <pre_test_check_monitors> format
#
# Not is GUI keywords
#
CPU_AFFINITY|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
SERVER_STATS|99999|Vector|No|No|No|0|-|Yes|NA|NA|TBD|TBD
NETOCEAN_MONITOR|99999|Vector|No|No|No|0|-|Yes|NA|NA|TBD|TBD
#
#CLIENT|99999|Scalar|No|No|No|-|-|NA|NA|NA|TBD|TBD
#IP_FILE|99999|Scalar|No|No|No|-|-|NA|NA|NA|TBD|TBD
CAPACITY_CHECK|99999|Scalar|No|No|No|-|0 5 20|Yes|NA|NA|TBD|TBD
LOAD_KEY|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
USE_HTTP_10|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
REPORT_MASK|99999|Scalar|No|No|No|-|65535|Yes|NA|NA|TBD|TBD
#USE_CLUSTERS|2050|Scalar|No|No|No|-|0|NA|NA|NA|TBD|TBD
SPEC_URL_PREFIX|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
SPEC_URL_SUFFIX|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
THRESHOLD|99999|Scalar|No|No|No|-|4000 8000|Yes|NA|NA|TBD|TBD
INTERACTIVE|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
RESP_LOGGING|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
ADVERSE_FACTOR|99999|Scalar|No|No|No|-|1 1|Yes|NA|NA|TBD|TBD
WAN_JITTER|99999|Scalar|No|No|No|-|0 0|Yes|NA|NA|TBD|TBD
#
NET_REPORT_ONLY|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
NON_RANDOM_TIMERS|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
GROUP_VARS|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
NUM_DIRS|99999|Scalar|No|No|No|-|0|Yes|NA|NA|TBD|TBD
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|Future1|Future2|Future3|Format|Comments
G_USE_DNS|99998|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|TBD
#DataDir
G_DATADIR|99999|Scalar|Yes|Yes|Yes|-|ALL 0 NA|Yes|NA|NA|TBD|It is data directory from which data file will be fetched
#
#MASTER|99999|Scalar|No|No|No|-|-|NA|NA|NA|TBD|TBD
#UNCOMPRESS_CHUNK|99999|Scalar|No|No|No|-|0|NA|NA|NA|TBD|TBD
#
DEBUG_TRACE|100|Scalar|No|No|Yes|-|0|Yes|NA|NA|TBD|TBD
#NS_FACTOR|99999|Scalar|No|No|No|-|-|NA|NA|NA|TBD|TBD
#CONN_RETRY_TIME|99999|Scalar|No|No|No|-|250|NA|NA|NA|TBD|in RMI
URL_PDF|99999|Scalar|No|No|Yes|-|_url_avg_resp_time.pdf|Yes|NA|NA|TBD|TBD
PAGE_PDF|99999|Scalar|No|No|Yes|-|_page_avg_resp_time.pdf|Yes|NA|NA|TBD|TBD
SESSION_PDF|99999|Scalar|No|No|Yes|-|_sess_avg_resp_time.pdf|Yes|NA|NA|TBD|TBD
TRANSACTION_RESPONSE_PDF|99999|Scalar|No|No|No|-|_trans_avg_resp_time.pdf|Yes|NA|NA|TBD|TBD
TRANSACTION_TIME_PDF|99999|Scalar|No|No|Yes|-|_trans_time.pdf|Yes|NA|NA|TBD|TBD
#
ERROR_LOG|99999|Scalar|No|No|Yes|-|4|Yes|NA|NA|TBD|TBD
NETSTORM_DIAGNOSTICS|99999|Scalar|No|No|No|-|1|Yes|NA|NA|TBD|Netstorm diangnostics for debugging purposes
#
#Default value is dependent on PROGRESS_MSECS
PARENT_EPOLL|99999|Scalar|No|No|No|-|-|Yes|NA|NA|TBD|TBD
#
NVM_EPOLL|99999|Scalar|No|No|No|-|100 10 1 600|Yes|NA|NA|TBD|TBD
#
SSL_LIB_HPM|99999|Scalar|No|No|Yes|-|0|Yes|NA|NA|TBD|TBD
SSL_LIB_TRACE|99999|Scalar|No|No|Yes|-|0 /tmp/|Yes|NA|NA|TBD|TBD
SSL_KEY_LOG|99999|Scalar|No|No|Yes|-|0 /tmp/cav_ssl_key_log.txt|Yes|NA|NA|TBD|This keyword is used to store ssl session key (used to decode ssl cnrypted data captured by tcpdump) 

#Authenticate
# G_HTTP_AUTH_NTLM  <grp> <0/1>  <htlm-version>
G_HTTP_AUTH_NTLM|9999|Scalar|Yes|No|No|-|ALL 1 2 NA NA|Yes|NA|NA|HTTP Authentication using NTLM {0,1} {0,1,2}
G_HTTP_AUTH_KERB|9999|Scalar|Yes|No|No|-|ALL 0|Yes|NA|NA|key word to enable kerberos authentication

RUNTIME_CHANGE_QUANTITY_SETTINGS|9999|Scalar|No|No|Yes|-|0 0 0|No|NA|NA|RUNTIME_CHANGE_QUANTITY_SETTINGS {0,1} {0,1,2} {0,1}|For further tuning in change in users/session rate at runtime
RUNTIME_CHANGE_TIMEOUT|9999|Scalar|No|No|Yes|-|1 90|No|NA|NA|Set TIMOUT value for RTC- 90 for schedule pause
#
#Following are dummy keywords for runtime change only
#These must be marked as Yes in GUI so that no one can add these in scenario from scenario GUI
#Also mark as RunTime Yes
QUANTITY|9999|Vector|Yes|Yes|Yes|0|-|No|NA|NA|TBD|For increasing/decreasing users/session rate at runtime
START_MONITOR|99999|Vector|Yes|Yes|Yes|-|-|No|NA|NA|TBD|To start one or more monitors at run time
STOP_MONITOR|99999|Vector|Yes|Yes|Yes|-|-|No|NA|NA|TBD|To stop one or more monitors at run time
RESTART_MONITOR|99999|Vector|Yes|Yes|Yes|-|-|No|NA|NA|TBD|To restart one or more monitors at run time
DELETE_MONITOR|99999|Vector|Yes|Yes|Yes|-|-|No|NA|NA|TBD|To delete one or more monitors at run time
#
#
#Net Diagnostics-BEGIN
# Keyword|Order|Type|GroupBased|RunTimeChangable|InGUI|keyFields|DefaultValue|Future1|Future2|Future3|Format|Comments
G_ENABLE_NET_DIAGNOSTICS|99999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|Enabling net diagnostics feature for scenario group can take values as 0(disabling of keyword) and 1(enabling of keyword) and header name(optional) i.e. name of the header which is added to url request per nvm.
#Net Diagnostics-END
#
#NetOmni Scenario Distribution
NS_GENERATOR_MODE|2004|Scalar|No|No|Yes|-|-|Yes|NA|NA|TBD|Keyword for GUI.{0,1}. 0 means all generators will be used by all groups. 1 for user defined generator distribution among groups.
#NS_GENERATOR_FILE|2002|Scalar|No|No|Yes|-|-|Yes|NA|NA|TBD|Keyword for adding generator file
NS_GENERATOR|2003|Vector|No|No|Yes|-|-|No|NA|NA|TBD|Keyword for adding generator name
GEN_LOCATION|2003|Vector|No|No|Yes|0|-|No|NA|NA|TBD|Keyword for adding generator location
GEN_LOCATION_MODE|2003|Scalar|No|No|Yes|-|0|NA|NA|NA|TBD|Keyword for getting information about generator selection
RUNTIME_USER_SESSION_PCT|2003|Vector|No|No|Yes|-|-|No|NA|NA|TBD|Keyword for adding runtime user session pct on location
CONTROLLER_TYPE|99999|Scalar|No|No|Yes|-|Internal|Yes|NA|NA|TBD|Keyword for GUI. Provides information of controller type, here Internal is default value.
NETCLOUD_MODE|1930|Scalar|No|No|Yes|-|0|Yes|NA|NA|TBD|Keyword for GUI. Access to external controller, here 0 is default value (internal/external access), 1 both internal and external controllers and access between controllers, 2 both internal and external controllers and no access between controllers.
NETCLOUD_CONTROLLER|99999|Scalar|No|No|Yes|-|-|Yes|NA|NA|TBD|Keyword for GUI. Provides information of external controller's ip and port.
MACHINE_NAME|99999|Scalar|No|No|No|-|NSAppliance 127.0.0.1 0 0|Yes|NA|NA|TBD|Keyword used to specify machine name, machine_ip, generator_id and location_id (generator_id and location_id is used only for geneartor). 
NS_GET_GEN_TR|99999|Scalar|No|No|No|-|0|Yes|NA|NA|NA|Keyword used to get the generator TR data to the controller.
CONTINUE_ON_FILE_PARAM_DISTRIBUTION_ERR|99999|Scalar|No|No|No|-|0|Yes|NA|NA|NA|In case of file parameter distribution error user have control to stop or continue test.
SAVE_NVM_FILE_PARAM_VAL|99999|Scalar|No|No|No|-|0|Yes|NA|NA|NA|This will save distributed data over the nvm at path /home/<user>/<controller>/logs/TRxx/partition_idx/scripts/<script_name>/<Data File>.<first_paramter>.<nvm_id>.<mode>.
CAVMON_INBOUND_PORT|1001|Scalar|No|No|Yes|-|7891|Yes|NA|NA|CAVMON_INBOUND_PORT <Port>|Keyword used to configure cmon port.
HIERARCHICAL_VIEW|2005|Scalar|No|Yes|Yes|-|1|Yes|NA|NA|HIERARCHICAL_VIEW <mode> <conf file>|Enable monitors hierarchical view.
ENABLE_NS_MONITORS|3000|Scalar|No|No|Yes|-|2 1|Yes|NA|NA|ENABLE_NS_MONITORS <mode><iperf monitoring for NC Test>|Enable monitors on netstorm. Mode will be 0/1/2. mode 2 is used to enable tcpstates monitor for controller-generator connections.
ENABLE_NO_MONITORS|3001|Vector|No|No|Yes|-|0|Yes|NA|NA|ENABLE_NO_MONITORS <mode> <server_name> <controller_name>|Enable monitors on netocean. Mode will be 0/1.
ENABLE_NC_TCPDUMP|2006|Scalar|No|No|Yes|-|2 2 2 120|Yes|NA|NA|ENABLE_NC_TCPDUMP <controller_mode> <generator_mode> <connection_type> <duration(sec)>|Enable TCPDUMP for NC 
DISABLE_NS_MONITORS|3002|Scalar|No|No|Yes|-|-|Yes|NA|NA|DISABLE_NS_MONITORS <List of monitors which has to be disable>|Disable monitors on netstorm
DISABLE_NO_MONITORS|3003|Scalar|No|No|Yes|-|-|Yes|NA|NA|DISABLE_NS_MONITORS <List of monitors which has to be disable>|Disable monitors on netocean
ENABLE_CMON_AGENT|2010|Scalar|No|No|Yes|-|1|Yes|NA|NA|ENABLE_CMON_AGENT <mode>|Enable process data monitor for cmon process on all the servers defined in server.dat.
ENABLE_AUTO_SERVER_SIGNATURE|2011|Scalar|No|No|Yes|-|1|Yes|NA|NA|ENABLE_AUTO_SERVER_SIGNATURE <mode>|Enable server signature for command ps,df and vmstat on all servers defined in server.dat or Server.conf
ENABLE_AUTO_JSON_MONITOR|2012|Scalar|No|No|Yes|-|0|Yes|NA|NA|ENABLE_AUTO_JSON_MONITOR <mode> <file path of json monitor configuration file>|Enable monitors on netstorm. Mode will be 0/1, Sample json file is copied in mprof directory.
ENABLE_DATA_CONN_HB|4850|Scalar|No|No|Yes|-|1 900|Yes|NA|NA|ENABLE_DATA_CONN_HB <enable/disable> <interval in secs>|Enable heartbeat on monitors data conn. 
ENABLE_ALERT_LOG_MONITOR|4851|Scalar|No|No|Yes|-|0|Yes|NA|NA|ENABLE_ALERT_LOG_MONITOR <enable/auto/disable> <initial vector file name>|Enable alert log monitor on 2, Disable on 1, AUTOMODE on 2 with (global_settings->continuous_monitoring_mode ). 
#CMON_SETTINGS <Server> HB_MISS_COUNT=2;CAV_MON_TMP_DIR=/tmp;CAV_MON_DEBUG=on;CAV_MON_DEBUG_LEVEL=1
CMON_SETTINGS|99999|Vector|No|Yes|Yes|0|ALL HB_MISS_COUNT=30|Yes|NA|NA|CMON_SETTINGS <Server> <HeartBeat miss count;CavMon tmp dir;CavMon debug;CavMon debug level>|To pass debug, hearbeat, tmpdir, from NS to Cmon in start test and test running messages.
#ENABLE_MONITOR_DR <0/1> <retry_count>
ENABLE_MONITOR_DR|99999|Scalar|No|No|Yes|0|1 64|Yes|NA|NA|ENABLE_MONITOR_DR <Mode> <Retry count>|To enable/disable monitors connection retry
#ENABLE_CHECK_MONITOR_DR <0/1> <retry_count>
ENABLE_CHECK_MONITOR_DR|99999|Scalar|No|No|Yes|0|1 64|Yes|NA|NA|ENABLE_CHECK_MONITOR_DR <Mode> <Retry count>|To enable/disable check monitors connection retry

#Location header 
G_SAVE_LOCATION_HDR_ON_ALL_RSP_CODE|99999|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|TBD|This keyword is to save location header value on any response code.
#Batch_job 
BATCH_JOB_GROUP|99999|Vector|No|No|Yes|0|-|No|NA|NA|TBD|Batch job group

#Proxy Server
SYSTEM_PROXY_SERVER|4201|Scalar|No|No|Yes|-|-|Yes|NA|NA|SYSTEM_PROXY_SERVER <address_list>|Provides system defined proxy
SYSTEM_PROXY_EXCEPTIONS|4202|Scalar|No|No|Yes|-|0 |Yes|NA|NA|SYSTEM_PROXY_EXCEPTIONS|<Bypass> <Exception_List>|Provide system defined exception list
SYSTEM_PROXY_AUTH|4202|Scalar|No|No|Yes|-|-|Yes|NA|NA|SYSTEM_PROXY_AUTH <Username> <password>|Provide system defined proxy authentication credentials
G_PROXY_SERVER|4760|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_PROXY_SERVER <Group_Name> <Mode> <address_list>|Provides group proxy server
G_PROXY_EXCEPTIONS|4761|Scalar|Yes|No|Yes|-|ALL 0|Yes|NA|NA|G_PROXY_EXCEPTIONS <group_Name> <Bypass> <Exception_List>|Provide group proxy exception list
G_PROXY_AUTH|4761|Scalar|Yes|No|Yes|-|ALL -|Yes|NA|NA|G_PROXY_AUTH <Group_Name><Username> <password>|Provide group defined proxy authentication credentials
G_PROXY_PROTO_MODE|99999|Scalar|Yes|No|No|-|ALL 1 0|Yes|NA|NA|G_PROXY_PROTO_MODE <Group_Name> <HTTP Mode> <HTTPS Mode>|Provides group http and https mode 

#SyncPoint
SYNC_POINT_TIME_OUT|4760|Scalar|No|No|Yes|-|00:10:00 00:01:00|No|NA|NA|SYNC_POINT_TIME_OUT <address_list>|Provides SYNC_POINT_TIME_OUT
ENABLE_SYNC_POINT|4761|Scalar|No|No|Yes|-|0|No|NA|NA|ENABLE_SYNC_POINT <value>|With this keyword you can enable and disable Sync Point feature in NetStorm
SYNC_POINT|4762|Vector|Yes|Yes|Yes|0,1,2|-|No|NA|NA|SYNC_POINT <address_list>|Provides SYNC_POINT

#Connection Pool
G_MAX_CON_PER_VUSER|99999|Scalar|Yes|No|Yes|-|ALL 0 8 8 8 8 8|Yes|NA|NA|TBD|Keyword used to set connection settings with respect to mode, if mode is 0 then apply default settings or settings given by user whereas in mode 1 set browser settings

