#------------------------------------------------------------------------------
# Name: standard_monitors.dat
# Purpose:
# This file contains list of standard monitors with gdf name, monitor name, run option, program type,
# server types, two fields for future used and comments. Fields which not present, default value is NA.
# Format: 
# Monitor Name|Gdf Name| Run Option|Program Name with or without path|Program Type|Fixed Arguments|ServerTypes|MonitorType|Comments|show In GUI|Category Name|monitor UI Json|Record Id|Agent type|Config file
#
# Where
#   Monitor name is name of the monitor
#   GDF name is name of the gdf file with extention
#   Run Optin is 1 - Run every time, 2 - Run once
#   Program name is name with or wihtout path
#   Program type is java, shell or binary
#   Fixed arguments are arguments which are hard code and always passed
#   ServerTypes is the comma separated server types where this monitor is supported
#     All means for all server types. It must be one of these
#        Linux, LinuxEx, Solaris,SunOS, AIX_Shared_LPAR, AIX_Dedicated_LPAR, Windows
#   MonitorType is CM(custom monitor) or DVM(dynamic vector monitor). 
#     Default monitor type is CM and converting monitor type "NA" into "CM" internally.
#   Comments - description. Used by GUI
#   Record Id - used by NDC to uniquely identify monitor data from Application Agent
#   Agent type - Type of agent (CMON or BCI) (if NA is provided, agent type will be CMON)
#   Config file - xml / json config file for Mbean / Rest / DB monitors
# 
# Format of MonitorType: <MonitorType><use_lps><use args>
# Monitor Type:
# 	DVM:  for options -X <vector prefix/noprefix> & -L <header/data>
# 	DVM1: for options -v <vector prefix/noprefix> & -o <header/data> 
# 	DVM2: for options -v <vector prefix/noprefix> this is same as old format
# 	DVM3: for options --prefix <vector prefix/noprefix> --operation show-vector/show-data
# use_lps:
# 	0: do not make connection with lps
# 	1: check if lps server is configure then make connection with lps, else make connection with server given in mprof
# 	NOTE: 'cm_service_stats' is the only monitor in which if use_lps is '0' then we check if lps server is configure or not, if not then 
# 	       we first configure lps server then we make connection with lps server. In this case we never make connection with server 
# 	       given in mprof.
# use_args: 
#  	0: do not send prog args in msg which is used to get vector list
#  	1: send prog args in msg which is used to get vector list
#------------------------------------------------------------------------------
#Java GC 

#Azkaban_jmx monitor
JobExecutorStats|cm_azkaban_executor_job_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S jobExecutor|All|CM|Azkaban Job executor stats.|Yes|Azkaban|AzkabanJMX.json
ContainerStats|cm_azkaban_container_stats.gdf|2|cm_azkaban_jmx_monitor|java|NA|All|CM|Azkaban container stats.|Yes|Azkaban|Azkaban_ContainerStats.json
ExecutorManagerStats|cm_azkaban_executor_flow_manager_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S executorManager|All|CM|Azkaban executor manager stats.|Yes|Azkaban|AzkabanJMX.json
JobCallbackStats|cm_azkaban_executor_job_callback_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S jobCallback|All|CM|Azkaban job callback stats.|Yes|Azkaban|AzkabanJMX.json
WebExecutorManagerStats|cm_azkaban_web_executor_manager_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S webExecutorManager|All|CM|Azkaban web executor manager stats.|Yes|Azkaban|AzkabanJMX.json
WebTriggerManagerStats|cm_azkaban_web_trigger_manager_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S webTriggerManager|All|CM|Azkaban web trigger manager stats.|Yes|Azkaban|AzkabanJMX.json
CoordinatorStats|cm_azkaban_coordinator_stats.gdf|2|cm_azkaban_jmx_monitor|java|-S coordinator|All|DVM:0:1|Azkaban coordinator stats.|Yes|Azkaban|AzkabanCoordinatorJMX.json

#GCP Bigtable monitor
GCPBigtableTableStats|cm_gcp_bigtable_table_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigtable_table|All|DVM:0:1|Bigtable table stats.|Yes|GCP|BigTable.json
GCPBigtableClusterStats|cm_gcp_bigtable_cluster_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigtable_cluster|All|DVM:0:1|Bigtable clustert stats|Yes|GCP|BigTable.json

#GCP Bigquery monitor
GCPBigQueryGlobalStats|cm_gcp_bigquery_global_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global|All|DVM:0:1|BigQuery global stats.|Yes|GCP|BigQuery.json
GCPBigQueryDatasetStats|cm_gcp_bigquery_dataset_table_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_dataset|All|DVM:0:1|BigQuery dataset stats.|Yes|GCP|BigQuery.json
GCPBigQueryReservationSlotStats|cm_gcp_bigquery_reservation_slot_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global_ex -S bq_reservation_slots|All|DVM:0:1|BigQuery reservation slot stats.|Yes|GCP|BigQuery.json
GCPBigQueryProjectSlotStats|cm_gcp_bigquery_project_slot_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global_ex -S bq_project_slot|All|DVM:0:1|BigQuery project slot stats.|Yes|GCP|BigQuery.json
GCPBigQueryJobTypeSlotStats|cm_gcp_bigquery_jobtype_slot_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global_ex -S bq_jobType_slot|All|DVM:0:1|BigQuery job type slot stats.|Yes|GCP|BigQuery.json
GCPBigQueryScannedStatementStats|cm_gcp_bigquery_scanned_stmt_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global_ex -S bq_scanned_stmt|All|DVM:0:1|BigQuery scanned statement stats.|Yes|GCP|BigQuery.json
GCPBigQueryPriorityStats|cm_gcp_bigquery_priority_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_global_ex -S bq_priority_stats|All|DVM:0:1|BigQuery priority stats.|Yes|GCP|BigQuery.json
GCPBigQueryDatasetExtendedStats|cm_gcp_bigquery_dataset_table_ex_stats.gdf|2|cm_gcp_bigdata_stats|java|-s bigquery_dataset_ex|All|DVM:0:1|BigQuery dataset extended stats.|Yes|GCP|BigQuery.json

#GCP Storage monitor
GCPStorageBucketStats|cm_gcp_storage_stats.gdf|2|cm_gcp_bigdata_stats|java|-s storage_stats|All|DVM:0:1|GCP Storage Bucket stats.|Yes|GCP|BigTable.json

#Generic Db monitor
DbDiskSpace|cm_db_schema_disk_space.gdf|2|cm_generic_db_monitor|java|NA|All|DVM:0:1|Provides database disk usage and free space stats.

#BT monitor
BusinessTransaction|cm_businesss_tranaction_stats.gdf|2|cm_generic_db_monitor|java|NA|All|DVM:0:1|Provides Business Transaction metrics Store-wise. This will be available for a fixed set of business transactions configured and all other business transactions will be counted in "Others" category.|No|DB|NA

#GCP PubSub monitor
GCPPubSubSubscriptionStats|cm_gcp_pubsub_subscribe_stats.gdf|2|cm_gcp_bigdata_stats|java|-s pubsub_subscription|All|DVM:0:1|GCP PubSub Subscription  stats.|Yes|GCP|BigTable.json
GCPPubSubTopicStats|cm_gcp_pubsub_topic_stats.gdf|2|cm_gcp_bigdata_stats|java|-s pubsub_topic|All|DVM:0:1|GCP PubSub Topic stats.|Yes|GCP|BigTable.json

#GCP DataProc  monitor
GCPDataProcHdfsYarnCustomStats|cm_gcp_dataproc_hdfs_yarn_custom_stats.gdf|2|cm_gcp_bigdata_stats|java|-s dataproc_custom_hdfs_yarn|All|DVM:0:1|GCP DataProc hdfs Yarn custom stats provide metrics related to hdfs and yarn.|Yes|GCP|BigTable.json
GCPDataProcHdfsYarnStats|cm_gcp_dataproc_hdfs_yarn_stats.gdf|2|cm_gcp_bigdata_stats|java|-s dataproc_hdfs_yarn|All|DVM:0:1|GCP DataProc hdfs Yarn stats provide metrics related to hdfs and yarn .|Yes|GCP|BigTable.json
GCPDataProcJobsStats|cm_gcp_dataproc_jobs_stats.gdf|2|cm_gcp_bigdata_stats|java|-s dataproc_jobs|All|DVM:0:1|GCP DataProc jobs  stats provide metrics related to jobs running on dataproc cluster.|Yes|GCP|BigTable.json

#GCP Compute Engine monitor
GCPComputeEngineStats|cm_gcp_compute_engine_stats.gdf|2|cm_gcp_bigdata_stats|java|-s compute_engine|All|DVM:0:1|GCP compute engine stats provide metrics related to google compute engine.|Yes|GCP|BigTable.json

#GCP CloudSql monitor
GCPCloudSqlStats|cm_gcp_cloudsql_stats.gdf|2|cm_gcp_bigdata_stats|java|-s cloud_sql|All|DVM:0:1|GCP CloudSql stats provide metrics related to google cloud sql.|Yes|GCP|BigTable.json

#GCP Dataflow monitor
GCPDataflowStats|cm_gcp_dataflow_stats.gdf|2|cm_gcp_bigdata_stats|java|-s dataflow|All|DVM:0:1|GCP Dataflow stats provide metrics related to dataflow components.|Yes|GCP|BigTable.json

#GCP Dataflow PD Usage Time monitor 
GCPDataflowPDUsageTimeStats|cm_gcp_dataflow_pd_usage_time_stats.gdf|2|cm_gcp_bigdata_stats|java|-s dataflow|All|DVM:0:1|GCP Dataflow PD Usage time stats provide metrics related to dataflow component and graph name PD Usage time .|Yes|GCP|DataflowPDUsageTime.json

#GCP Dataflow job pcollection  monitor 
GCPDataflowPCollectionStats|cm_gcp_dataflow_pcollection.gdf|2|cm_gcp_bigdata_stats|java|-s dataflow -S pcollection|All|DVM:0:1|GCP Dataflow PCollection Stats provide metrics related to dataflow component and graph name elements and estimated element size(KB).|Yes|GCP|GCPDataflowPcollection.json

#GCP Agent monitoring 
GCPAgentCPULoadStats|cm_gcp_agent_cpu_load_stats.gdf|2|cm_gcp_bigdata_stats|java|-s agent_cpu_load|All|DVM:0:1|CPU load stats provide metrics related to cpu load over 1, 5, 15 minute.|Yes|GCP|BigTable.json
GCPAgentCPUUsageStats|cm_gcp_agent_cpu_usage_stats.gdf|2|cm_gcp_bigdata_stats|java|-s agent_cpu_usage|All|DVM:0:1|CPU usage stats provide metrics related to cpu utilization|Yes|GCP|BigTable.json
GCPAgentDiskStats|cm_gcp_agent_disk_stats.gdf|2|cm_gcp_bigdata_stats|java|-s agent_disk|All|DVM:0:1|Disk stats provide metrics related VM disk.|Yes|GCP|BigTable.json


# -----Vault Monitor-----
VaultInternalStats|cm_vault_internal_stats.gdf|2|cm_vault_internal_stats|shell|NA|All|DVM:0:1|This will provide stats related to operational aspects of the running Vault instance.|Yes|Vault|VaultInternalStats.json
VaultPolicyAndTokenStats|cm_vault_policy_and_token_stats.gdf|2|cm_vault_policy_and_token_stats|shell|NA|All|DVM:0:1|This will provide metrics relate to policies and tokens.|Yes|Vault|VaultPolicyAndTokenStats.json
VaultAuthMethodStats|cm_vault_auth_methods_stats.gdf|2|cm_vault_auth_methods_stats|shell|NA|All|DVM:0:1|This will provide metrics relate to supported authentication methods.|Yes|Vault|VaultAuthMethodStats.json
VaultSecretEngineStats|cm_vault_secret_engine_stats.gdf|2|cm_vault_secret_engine_stats|shell|NA|All|DVM:0:1|This will provide metrics relate to the supported secrets engines.|Yes|Vault|VaultSecretEngineStats.json
VaultStorageBackendStats|cm_vault_storage_backed_stats.gdf|2|cm_vault_storage_backed_stats|shell|NA|All|DVM:0:1|This will provide metrics relate to the supported storage backends.|Yes|Vault|VaultStorageBackendStats.json
AndroidDeviceStats|cm_statsc_android_device_stats.gdf|2|cm_statsc_android_device_stats|shell|NA|All|DVM:0:1:1|This will provide metrics related to the supported Android stats.|Yes|Vault|AndroidDeviceStats.json
AirflowStats|cm_statsc_airflow_stats.gdf|2|cm_statsc_airflow_stats|binary|NA|All|DVM:0:1|This will provide metrics related to the supported Airflow statcs.|Yes|Vault|AirflowStats.json
AirflowJobStats|cm_statsc_airflow_job_stats.gdf|2|cm_statsc_airflow_job_stats|binary|NA|All|DVM:0:1|This will provide metrics related to the supported Airflow job statcs.|Yes|Vault|AirflowJobStats.json
AirflowOperatorStats|cm_statsc_airflow_operator_stats.gdf|2|cm_statsc_airflow_operator_stats|binary|NA|All|DVM:0:1|This will provide metrics related to the supported Airflow operator statcs.|Yes|Vault|AirflowOperatorStats.json

#GCP Datastore monitor
GCPDatastoreStats|cm_gcp_datastore_stats.gdf|2|cm_gcp_bigdata_stats|java|-s datastore|All|DVM:0:1|GCP Datastore stats provide metrics related to datastore client request.|Yes|GCP|BigTable.json

#WebsphereLiberty
WebsphereLibertyServletStats|cm_websphere_liberty_servlet_stats.gdf|2|cm_websphere_liberty_stats|java|-M Servlet|All|DVM:0:1|Provide metrics related to websphere liberty servlet stats.|Yes|Websphere Liberty|WebsphereLibertyJMX.json
WebsphereLibertyJvmStats|cm_websphere_liberty_jvm_stats.gdf|2|cm_websphere_liberty_stats|java|-M JVM|All|CM|Provide metrics related to websphere liberty JVM stats.|Yes|Websphere Liberty|WebsphereLibertyJvmJMX.json
WebsphereLibertyThreadPoolStats|cm_websphere_liberty_threadpool_stats.gdf|2|cm_websphere_liberty_stats|java|-M ThreadPool|All|DVM:0:1|Provide metrics related to websphere liberty ThreadPool stats.|Yes|Websphere Liberty|WebsphereLibertyJMX.json
WebsphereLibertySessionStats|cm_websphere_liberty_session_stats.gdf|2|cm_websphere_liberty_stats|java|-M Session|All|DVM:0:1|Provide metrics to related websphere liberty Session stats.|Yes|Websphere Liberty|WebsphereLibertyJMX.json
WebsphereLibertyJDBCStats|cm_websphere_liberty_jdbc_stats.gdf|2|cm_websphere_liberty_stats|java|-M JDBC|All|DVM:0:1|Provide metrics related to websphere liberty JDBC stats.|Yes|Websphere Liberty|WebsphereLibertyJMX.json

#IBM MQ Monitor
IBMMQChannelStats|cm_ibm_mq_channel_stats.gdf|2|cm_ibm_mq_ex_stats_v2|java|-t channel|All|DVM:0:1|IBM MQ channel stats monitor. It monitors real time statistics about all channel details(messages, bytesent, bytereceive, buffersent, bufferreceive) in rate from/to IBM MQ Server.|Yes|IBM MQ|IbmMqChannel.json
IBMMQQmanagerStats|cm_ibm_mq_queue_manager_stats.gdf|2|cm_ibm_mq_ex_stats_v2|java|-t qmanager|All|DVM:0:1|IBM MQ queue manager stats monitor. It monitors real time statistics about status of queue manager in IBM MQ Server.|Yes|IBM MQ|IbmMqManager.json
IBMMQListnerStats|cm_ibm_mq_listner_stats.gdf|2|cm_ibm_mq_ex_stats_v2|java|-t listner|All|DVM:0:1|IBM MQ Listner stats monitor. It monitors real time statistics about status of listner in from IBM MQ Server.|Yes|IBM MQ|IbmMqListener.json

#Windows Network Usage Monitor (CavWMON)
WinNetworkUsageProcess|cm_win_network_activity_per_process.gdf|2|CavMonCScript.exe /nologo wmi_network_usage.vbs|vbs|/type:process|Windows|DVM:0:1|Windows Network Usage per process.|Yes|Windows Network|NA
WinNetworkUsageDomain|cm_win_network_activity_per_domain.gdf|2|CavMonCScript.exe /nologo wmi_network_usage.vbs|vbs|/type:domain|Windows|DVM:0:1|Windows Network Usage per destination.|Yes|Windows Network|NA

#Windows Peripheral Device Monitor (CavWMON)
WinDeviceStats|cm_wmi_peripheral_device_status.gdf|2|CavMonCScript.exe /nologo wmi_peripheral_device_status.vbs|vbs|/ver:v2.0|Windows|DVM:0:0:1|Windows Peripheral Device Status state.|Yes|Windows System|WindowsPeripheralDeviceMonitor.json
#Windows Peripheral Device Report (CavWMON)
WinDeviceReportStats|NA_wmi_peripheral_device_status.gdf|2|CavMonCScript.exe /nologo wmi_peripheral_device_status.vbs|vbs|/type:report /ver:v2.0|Windows|DVM:0:0:1|Windows Peripheral Device Report status.|Yes|Windows System|WindowsPeripheralDeviceMon.json

#FLUME MONITOR
ApacheFlumeSourceStats|cm_apache_flume_source_stats.gdf|2|cm_apache_flume_monitor|java|-S source|All|DVM:0:1|Flume source stats.|Yes|Apache Flume|FlumeMonitor.json
ApacheFlumeSinkStats|cm_apache_flume_sink_stats.gdf|2|cm_apache_flume_monitor|java|-S sink|All|DVM:0:1|Flume sink stats.|Yes|Apache Flume|FlumeMonitor.json
ApacheFlumeChannelStats|cm_apache_flume_channel_stats.gdf|2|cm_apache_flume_monitor|java|-S channel|All|DVM:0:1|Flume channel stats.|Yes|Apache Flume|FlumeMonitor.json

#Browse Monitor
ApacheSolrBrowseStats|cm_apache_solr_browse_stats.gdf|2|cm_apache_solr_browse_monitor|java|NA|All|CM|Solr Browse stats.|Yes|ApacheSolrBrowse|ApacheSolrBrowse.json
#CPU Stats
CpuStats|cm_cpu_stats.gdf|2|cm_cpu_stats|shell|NA|Linux,LinuxEx|CM|This is to give the number of cores of the CPU and to display the cache memory|Yes|System|NA
#Solaris Zone monitors
SolarisZoneStats|cm_solaris_zone_stats.gdf|2|cm_solaris_zone_stats|shell|NA|Solaris,SunOS|DVM:0:1|This is to give the stats of the zones present on the solaris machine|Yes|System|NA
SolarisZoneMemory|cm_solaris_zone_memory.gdf|2|cm_solaris_zone_memory|shell|NA|Solaris,SunOS|DVM:0:1|This is to give the memory stats of various zones in solaris machine |Yes|System|NA
SolarisZoneFileStats|cm_solaris_zone_file_stats.gdf|2|cm_solaris_zone_file_stats|shell|NA|Solaris,SunOS|DVM:0:1|This is to give the file system stats for solaris machine|Yes|System|NA

#Check Cmon Count
#CheckCmonCount|cm_check_cmon_count.gdf|2|cm_check_cmon_count|shell|NA|All|CM|Shows the count of servers present in the tier under the particular topology|YES|System|CheckCmonCount.json
#URL Status
UrlStatus|cm_get_url_status.gdf|2|cm_get_url_status|shell|NA|All|CM|This will give 1 if status code is 200 OK, ot 0 otherwise.|Yes|Service Availability|UrlSatus.json
#TIBCO EMS Monitor
TibcoEmsConnectionStats|cm_tibco_connection_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Connection|All|DVM:0:1|Tibco Ems Connection Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsConsumerStats|cm_tibco_consumer_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Consumer|All|DVM:0:1|Tibco Ems Consumer Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsProducerStats|cm_tibco_producer_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Producer|All|DVM:0:1|Tibco Ems Producer Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsDurableStats|cm_tibco_durable_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Durable|All|DVM:0:1|Tibco Ems Durable Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsRouteStats|cm_tibco_route_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Route|All|DVM:0:1|Tibco Ems Route Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsQueueStats|cm_tibco_queue_extended_stats.gdf|2|cm_tibco_monitor_extended_stats|java|-C Queue|All|DVM:0:1|Tibco Ems Queue Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json
TibcoEmsTopicStats|cm_tibco_topic_stats_extended.gdf|2|cm_tibco_monitor_extended_stats|java|-C Topic|All|DVM:0:1|Tibco Ems Topic Stats.|Yes|TIBCO EMS Monitor|TibcoEmsMonitor.json

#GCP MySQL Backup monitor
GCPMySQLBackupStats|cm_gcp_mysql_backup_stats.gdf|2|cm_gcp_mysql_backup_stats|java|NA|All|DVM:0:1|GCP cloud SQL backup stats provide metrics related to backup status and backup size.|Yes|GCP|GcpMysqlBackup.json

#Infinispan Monitor
InfinispanCacheStats|cm_infinispan_cache_stats.gdf|2|cm_infinispan_monitor|java|-S cache|All|DVM:0:1|Infinispan cache statistics.|Yes|Infinispan Monitor|InfinispanCache.json
#GlusterFS Monitor
GlusterfsVolumeStats|cm_glusterfs_volume_stats.gdf|2|cm_glusterfs_volume_stats|shell|NA|LinuxEx|DVM:0:1|This monitor provide volume information and rebalance info|Yes|GlusterFS|Glusterfs.json
GlusterfsBrickStats|cm_glusterfs_brick_stats.gdf|2|cm_glusterfs_brick_stats|shell|NA|LinuxEx|DVM:0:1|This monitor provide brick stats of a volume|Yes|GlusterFS|Glusterfs.json
GlusterfsStats|cm_glusterfs_stats.gdf|2|cm_glusterfs_stats|shell|NA|LinuxEx|NA|This monitor show number of volume present in glusterfs server|Yes|GlusterFS|GlusterfsStats.json
GlusterfsMemoryStats|cm_glusterfs_memory_stats.gdf|2|cm_glusterfs_memory_stats|shell|NA|LinuxEx|DVM:0:1|This monitor provide memory status of a brick in a volume|Yes|GlusterFS|Glusterfs.json
#CronMON
KubernetesCronJobStats|cm_kubernetes_cron_job_stats.gdf|2|cm_kubernetes_cron_job_stats|java|NA|All|DVM:0:0|Kubernetes Cron Job stats.|Yes|Kubernetes|KubernetesCronJobStats.json

#AllGraphTypes , Uncomment if necessary
#AllGraphTypes|cm_test_all_graph_types.gdf|1|cm_test_all_graph_types|shell|NA|Linux,LinuxEx|NA|Testing all types of graph data|Yes|System|NA

#GCPInstanceStats
GCPInstanceGroupStats|cm_gcp_instance_group_stats.gdf|2|cm_gcp_instance_group_stats|java|NA|All|DVM:0:1|GCP Instance Group Stats.|Yes|GCP|GcpInstanceStats.json

#MySql global monitor
MySqlGlobalStats|cm_mysql_global_status.gdf|2|cm_generic_db_monitor|java|-c com.mysql.jdbc.Driver -q "show%20STATUS%20WHERE%20Value%20REGEXP%20%27%5E%5B0-9%5D%5Cd*(%5C.%5Cd%2B)%3F%24%27%20and%20Value%20%3E%200%3B" -m "c:2,i:1" -T dynamic -I 1|All|DVM:0:1|Provides metrics related to MySql globalStats.|Yes|DB|MySqlGlobalStats.json

#Heap
MBeanJavaHeap|cm_mbean_JavaHeap.gdf|2|-|java|NA|All|DVM|Java heap stats.|Yes|JMXMBeanMonitor|BCIJMX.json|10|BCI|JavaHeap.xml

#BufferPool
MBeanBufferPool|cm_mbean_JavaBufferPool.gdf|2|-|java|NA|All|DVM|Buffer Pool stats.|Yes|JMXMBeanMonitor|BCIJMX.json|12|BCI|JavaBufferPool.xml

#OperatingSystem
MBeanOperatingSystem|cm_mbean_OperatingSystem.gdf|2|-|java|NA|All|DVM|Operating System stats.|Yes|JMXMBeanMonitor|BCIJMX.json|13|BCI|OperatingSystem.xml

#MemoryPool
MBeanMemoryPool|cm_mbean_JavaMemoryPool.gdf|2|-|java|NA|All|DVM|Memory Pool stats.|Yes|JMXMBeanMonitor|BCIJMX.json|11|BCI|JavaMemoryPool.xml

#KafkaBrokerDataReader
MBeanKafkaBrokerDataReader|cm_mbean_kafka_broker_stats.gdf|2|-|java|NA|All|DVM|Kafka Broker Data Reader stats.|Yes|JMXMBeanMonitor|BCIJMX.json|30|BCI|KafkaBrokerDataReader.xml

#KafkaTopicReader
MBeanKafkaTopicReader|cm_mbean_kafka_broker_topic_stats.gdf|2|-|java|NA|All|DVM|Kafka Topic Reader stats.|Yes|JMXMBeanMonitor|BCIJMX.json|31|BCI|KafkaTopicReader.xml

#JavaGarbageCollection
MBeanJavaGarbageCollection|cm_mbean_JavaGarbageCollection.gdf|2|-|java|NA|All|DVM|Java Garbage Collection stats.|Yes|JMXMBeanMonitor|BCIJMX.json|18|BCI|JavaGarbageCollection.xml

#Mosaic Cart Order Stats
MosaicCartOrderStats|cm_mosaic_cart_order_stats.gdf|2|cm_mosaic_cart_order_stats|java|NA|All|CM|It will provide total orders and orders submitted per minute.|No|ATG|NA

#ApacheCamelContext
MBeanApacheCamelContext|cm_mbean_ApacheCamelContext.gdf|2|-|java|NA|All|DVM|Apache camel context stats.|Yes|JMXMBeanMonitor|BCIJMX.json|40|BCI|ApacheCamelContext.xml

#ApacheCamelRoutes
MBeanApacheCamelRoutes|cm_mbean_ApacheCamelRoutes.gdf|2|-|java|NA|All|DVM|Apache camel routes stats.|Yes|JMXMBeanMonitor|BCIJMX.json|41|BCI|ApacheCamelRoutes.xml

#ApacheCamelThreadPools
MBeanApacheCamelThreadPools|cm_mbean_ApacheCamelThreadPools.gdf|2|-|java|NA|All|DVM|Apache camel thread pool stats.|Yes|JMXMBeanMonitor|BCIJMX.json|42|BCI|ApacheCamelThreadPool.xml

#ApacheCamelProcessors
MBeanApacheCamelProcessors|cm_mbean_ApacheCamelProcessors.gdf|2|-|java|NA|All|DVM|Apache camel processors stats.|Yes|JMXMBeanMonitor|BCIJMX.json|43|BCI|ApacheCamelProcessors.xml

#ApacheCamelConsumers
MBeanApacheCamelConsumers|cm_mbean_ApacheCamelConsumers.gdf|2|-|java|NA|All|DVM|Apache camel consumers stats.|Yes|JMXMBeanMonitor|BCIJMX.json|44|BCI|ApacheCamelConsumers.xml

ProcessIOStats|cm_ps_iostat.gdf|2|cm_ps_iostat|shell|NA|Linux,LinuxEx,AIX_Shared_LPAR,AIX_Dedicated_LPAR,HPUX|NA|Process I/O data monitor. It monitors process IO read, IO write, IO write cancelled, IO delayed.|Yes|Process And Thread|ProcessIOStats.json
ProcessIOStatsNew|cm_ps_iostat.gdf|2|cm_ps_data_ex_v3|java|-V 6|Linux,LinuxEx|NA|Process I/O data monitor. It monitors process IO read, IO write, IO write cancelled, IO delayed.|NO|Process And Thread|ProcessIOStats.json

#Akamai Transaction
AkamaiTransactionStats|cm_akamai_transaction_stats.gdf|2|cm_akamai_tx_stats|java|NA|All|DVM:0:0|Akamai Transaction Stats Monitor. It monitors akamai transactions per second.|Yes|Akamai|AkamaiTransactionStats.json

#Akamai Content Provider Stats. For Bug(68093, 95750)
#AkamaiContentProviderStats|cm_akamai_cp_stats.gdf|2|cm_akamai_cp_stats|java|NA|All|DVM:0:0:1|Akamai Content Provider Stats.|Yes|AkamaiConnection|AkamaiConnectionProvider.json

#Alert rest stats
AlertRestStats|cm_alert_rest_stats_v1.gdf|2|cm_alert_rest_stats|java|-l 1|All|DVM2:0:0:1|Alert REST Stats provides metrics related to alert count on tier.|Yes|Alert|AlertRestStats.json
AlertRestStatsv2|cm_alert_rest_stats_v2.gdf|2|cm_alert_rest_stats|java|-l 2|All|DVM2:0:0:1|Alert REST Stats provides metrics related to alert count on server.|Yes|Alert|AlertRestStats.json
AlertRestTierCategoryStats|cm_alert_rest_stats_tier_category.gdf|2|cm_alert_rest_stats|java|-l 1|All|DVM2:0:0:1|Alert REST Tier Category Stats provides metrics related to alert count on tier based on category. Category can be Business or Infra.|Yes|Alert|AlertRestCategory.json
AlertRestTierRuleStats|cm_alert_rest_stats_tier_rule.gdf|2|cm_alert_rest_stats|java|-l 1|All|DVM2:0:0:1|Alert Tier Rule Stats provides metrics related to alert count on tier based on alert rule.|Yes|Alert|AlertRestRule.json

#JbossASJmx
JBossASJmxEndpointStats|cm_jboss_as_jmx_stats.gdf|2|cm_jboss_as_jmx_stats|java|-S endpoint|All|DVM:0:0|JBoss AS Jmx Endpoint Stats Monitor.|Yes|JBoss AS JMX|JbossAsJmxEndpointStats.json

#PostgreSQL Lock Mode Monitor
PostgreSQLLockModeStats|cm_postgreSQL_lock_mode_stats.gdf|2|cm_generic_db_monitor|java|NA|All|DVM:0:0:1|PostgreSQL lock mode stats provide metrics related to lock mode like AccessShareLock, ExclusiveLock etc. Table level lock modes are ACCESS SHARE, ROW SHARE, ROW EXCLUSIVE, SHARE UPDATE EXCLUSIVE, SHARE, SHARE ROW EXCLUSIVE, EXCLUSIVE, ACCESS EXCLUSIVE and Row level lock modes are FOR UPDATE, FOR NO KEY UPDATE, FOR SHARE, FOR KEY SHARE.|Yes|PostgreSQL|postgreSQLStatsWithoutInstance.json|10|CMON|PostgreSQLLockModeStats.json

JiraServerStats|cm_jira_server_stats.gdf|2|cm_jira_monitor|java|-S jira|All|CM|Provide metrics related to jira server stats. These metrics provide the data of overall projects of jira.|Yes|Jira Monitor|JiraServerStats.json

#TaskScheduler
TaskSchedulerStats|cm_taskscheduler_stats.gdf|2|CavMonCScript.exe /nologo wmi_event_log.vbs|vbs|-s taskscheduler_stats /ver:v2.0|Windows|DVM:0:0:1|TaskScheduler Stats.|Yes|Windows System|TaskSchedulerStats.json


#GenericMbean
MBeanHiveStats|cm_mbean_hiveStats.gdf|2|cm_generic_jmx_monitor|java|NA|All|CM|JMX Hive stats.|Yes|JMXMBeanMonitor|MBeanHiveStats.json|10|CMON|HiveMonitors.xml

#Fusion Monitor
